"human","ncbi","mlog10QvalxFC","ENTREZID"
"CLDN6","LOC107379810",-0.935915651808135,"9074"
"CLDN6","LOC107395396",-0.178821501296598,"9074"
"CLDN6","LOC107379812",-0.424971354121714,"9074"
"CLDN7","LOC107395583",0.384934759790075,"1366"
"CLDN7","LOC107386612",-1.34218913252499,"1366"
"CLDN7","LOC107376920",-0.515748025075164,"1366"
"CLDN8","LOC107380219",0.208730874143017,"9073"
"CLDND1","cldnd1",1.05814852061555,"56650"
"CLDND1","LOC107375297",-0.124897645782636,"56650"
"CLEC10A","LOC107373870",-0.0343252263076412,"10462"
"CLEC10A","LOC107373423",-10.4484491135796,"10462"
"CLEC10A","LOC107391672",-0.00041662233819983,"10462"
"CLEC11A","clec11a",0.330118052847592,"6320"
"CLEC12B","LOC107379260",-0.0699146562863291,"387837"
"CLEC12B","LOC107379259",-0.0688286566098918,"387837"
"CLEC14A","LOC107391840",0.25882352887403,"161198"
"CLEC16A","clec16a",2.13648773083588,"23274"
"CLEC17A","LOC107392391",-3.96625279266848,"388512"
"CLEC17A","LOC107391499",-0.00310849559516561,"388512"
"CLEC17A","LOC107379113",-0.87871293796338,"388512"
"CLEC17A","LOC107391707",-0.292093382740399,"388512"
"CLEC17A","LOC107394775",-3.16785391677817,"388512"
"CLEC17A","LOC107379255",0.182759349421424,"388512"
"CLEC17A","LOC107379116",-0.869166843911815,"388512"
"CLEC17A","LOC107396782",0.0723585534257283,"388512"
"CLEC3A","clec3a",-3.63793878382721,"10143"
"CLEC3B","LOC107394540",0.690891415661763,"7123"
"CLEC3B","clec3b",-0.00303206763368592,"7123"
"CLEC4C","LOC107372551",-0.536921597506115,"170482"
"CLEC4C","LOC107389452",-0.23045878336297,"170482"
"CLEC4D","LOC107379482",-16.909686786403,"338339"
"CLEC4E","LOC107394921",0.0199658618134484,"26253"
"CLEC4E","LOC107392394",-0.974324053254982,"26253"
"CLEC4E","LOC107379198",-0.114955934291741,"26253"
"CLEC4E","LOC107383434",-0.125958872069137,"26253"
"CLEC4G","LOC107379258",-0.213496882819235,"339390"
"CLEC4M","LOC107392392",-0.154003442783355,"10332"
"CLEC4M","LOC107393576",-1.37036229077271,"10332"
"CLEC4M","LOC107379107",-0.483388028918106,"10332"
"CLEC4M","LOC107391691",0.150101502259875,"10332"
"CLGN","LOC107391402",-0.0240036189129418,"1047"
"CLHC1","clhc1",0.0745448969080154,"130162"
"CLIC1","LOC107394529",0.155260246924332,"1192"
"CLIC2","clic2",-0.166364479193107,"1193"
"CLIC4","clic3",-0.00317802147823262,"25932"
"CLIC4","LOC107384524",-0.47029947119023,"25932"
"CLIC4","clic4",-0.3510067955798,"25932"
"CLIC5","LOC107378135",-0.0535129543539386,"53405"
"CLINT1","LOC107386764",0.0330980440021576,"9685"
"CLINT1","LOC107396282",0.00241385732354123,"9685"
"CLIP1","LOC107375141",2.3302742132166,"6249"
"CLIP1","clip1",-0.159090525539218,"6249"
"CLIP2","clip2",-0.0810247436906577,"7461"
"CLIP3","clip3",1.21819491106417,"25999"
"CLIP4","LOC107396123",0.165807473134067,"79745"
"CLK2","LOC107379698",0.00628713116809315,"1196"
"CLK2","clk2",0.0140774506323741,"1196"
"CLK4","LOC107375315",0.0664248442625096,"57396"
"CLMN","LOC107374020",0.0990487735677991,"79789"
"CLMP","LOC107379480",-3.10710994877776,"79827"
"CLMP","LOC107380695",1.57330006480335,"79827"
"CLN3","cln3",-0.0701768698865347,"1201"
"CLN5","cln5",-0.3553436244633,"1203"
"CLN6","cln6",-0.0172666976696497,"54982"
"CLN8","cln8",-0.0930514583784956,"2055"
"CLNK","clnk",-9.66358917549787,"116449"
"CLNK","lcp2",-0.00246738864266261,"116449"
"CLNS1A","clns1a",-0.0171176578212763,"1207"
"CLOCK","clock",0.0671716882060286,"9575"
"CLOCK","LOC107382188",0.129408430630027,"9575"
"CLP1","clp1",-0.0641857347726042,"10978"
"CLPB","clpb",0.0693747406597864,"81570"
"CLPP","clpp",0.000331283625498361,"8192"
"CLPTM1","clptm1",-0.0105562291663612,"1209"
"CLPTM1L","LOC107396180",-1.23893632937425,"81037"
"CLPTM1L","clptm1l",-0.0636422964347656,"81037"
"CLPX","clpx",-0.00245856466104575,"10845"
"CLRN1","clrn1",8.17883004295228e-05,"7401"
"CLRN2","clrn2",0.0233723628332382,"645104"
"CLRN3","LOC107387777",NA,"119467"
"CLSPN","clspn",-0.0375533538131222,"63967"
"CLSTN1","clstn1",0.0410865847351083,"22883"
"CLSTN1","LOC107393861",-2.84948015649423,"22883"
"CLSTN2","clstn2",-0.0514192919865487,"64084"
"CLSTN2","LOC107396038",-0.928967983037965,"64084"
"CLSTN2","LOC107374383",-0.105333380529462,"64084"
"CLSTN3","clstn3",-0.0989186658910755,"9746"
"CLTB","clta",0.0718285882837021,"1212"
"CLTB","cltb",-0.176850482250053,"1212"
"CLTC","cltc",0.0471520366954127,"1213"
"CLTC","LOC107380680",0.11163609071805,"1213"
"CLTC","LOC107394263",1.03986129953929,"1213"
"CLU","clu",-1.69114107663659,"1191"
"CLUAP1","cluap1",0.0214685186267079,"23059"
"CLUH","cluh",0.329555764877129,"23277"
"CLUH","LOC107393933",0.0513339979439298,"23277"
"CLUL1","clul1",-0.2050143003376,"27098"
"CLVS1","LOC107395323",1.28057758398656,"157807"
"CLVS2","clvs2",-0.16359549849734,"134829"
"CLYBL","clybl",-0.00441733568310079,"171425"
"CMA1","LOC107373338",0.0633010358387444,"1215"
"CMA1","LOC107390210",-1.69139598119641,"1215"
"CMA1","LOC107393329",-0.164204589033428,"1215"
"CMAS","LOC107376911",0.0270797327452011,"55907"
"CMAS","LOC107376910",0.538193892865088,"55907"
"CMBL","cmbl",-0.349480631737275,"134147"
"CMC1","cmc1",0.00874385169302063,"152100"
"CMC2","cmc2",-0.00406705947595293,"56942"
"CMC4","cmc4",0.00632182180523019,"100272147"
"CMIP","cmip",0.359686329839453,"80790"
"CMKLR1","LOC107374123",0.307970298305751,"1240"
"CMKLR1","LOC107393991",-1.27274267577013,"1240"
"CMKLR1","LOC107373445",-1.09432808475635,"1240"
"CMPK1","cmpk1",0.00210877399297727,"51727"
"CMPK2","cmpk2",0.395369562488724,"129607"
"CMSS1","cmss1",0.0277499174656487,"84319"
"CMTM3","cmtm3",-0.242871912241364,"123920"
"CMTM4","cmtm6",-0.138303139802649,"146223"
"CMTM4","cmtm4",0.584855193454747,"146223"
"CMTM7","cmtm7",-0.0199676811486371,"112616"
"CMTR1","cmtr1",-0.0256765696635196,"23070"
"CMTR2","cmtr2",-0.0676689657060319,"55783"
"CMYA5","LOC107393912",0.0766041992062577,"202333"
"CMYA5","LOC107374852",-0.169776852491579,"202333"
"CNBP","cnbp",-0.0920050250195256,"7555"
"CNDP2","cndp2",-0.0426361779770717,"55748"
"CNDP2","LOC107396261",0.0146784653353082,"55748"
"CNEP1R1","cnep1r1",-0.00770609985688701,"255919"
"CNFN","LOC107373776",0.031794848370057,"84518"
"CNFN","LOC107387154",-0.00298728913604689,"84518"
"CNFN","LOC107379362",-0.231081173247603,"84518"
"CNFN","LOC107372414",4.61075303997574,"84518"
"CNFN","cnfn",-0.00307885415346884,"84518"
"CNGA1","LOC107375235",-0.179115662839391,"1259"
"CNGA1","cnga1",-0.164968258150457,"1259"
"CNGA2","cnga2",-0.167281249152211,"1260"
"CNGA3","LOC107384546",-0.958256923885669,"1261"
"CNGA4","cnga4",-0.0578116482410839,"1262"
"CNGB1","LOC107389316",-0.00307029263484933,"1258"
"CNGB1","LOC107381496",-1.26230416258413,"1258"
"CNGB1","LOC107381575",0.050910741790394,"1258"
"CNGB3","LOC107382683",-0.00305359695040727,"54714"
"CNGB3","LOC107382721",-0.00305262695301053,"54714"
"CNIH1","cnih1",-0.00982080972034488,"10175"
"CNIH2","cnih2",-1.91512355052305,"254263"
"CNIH3","LOC107384796",0.120375075918702,"149111"
"CNIH4","cnih4",-0.199635847492047,"29097"
"CNKSR1","cnksr1",0.0102726070722615,"10256"
"CNKSR2","LOC107386513",1.28282733319174,"22866"
"CNKSR2","LOC107391624",-0.0515818495809174,"22866"
"CNKSR2","cnksr2",-0.00303584167215324,"22866"
"CNKSR3","LOC107378198",-0.00322460318661392,"154043"
"CNKSR3","cnksr3",0.801972332983098,"154043"
"CNN1","cnn1",0.428406814196217,"1264"
"CNN2","LOC107372319",-0.0580212969151432,"1265"
"CNN3","cnn3",0.00156798074962926,"1266"
"CNNM1","LOC107382403",-0.00197196332595532,"26507"
"CNNM1","cnnm1",-1.82164099947185,"26507"
"CNNM2","LOC107373562",-0.00831026140344058,"54805"
"CNNM2","LOC107395359",0.0228415692145265,"54805"
"CNNM3","LOC107395831",0.0803824244495296,"26505"
"CNNM4","LOC107395816",0.218804231638961,"26504"
"CNNM4","LOC107386183",0.0250980901158062,"26504"
"CNOT1","cnot1",0.043030566051841,"23019"
"CNOT10","cnot10",-0.00198519340791275,"25904"
"CNOT11","cnot11",0.0035613048820855,"55571"
"CNOT2","cnot2",0.503922223142902,"4848"
"CNOT2","LOC107389050",-0.0217741626047452,"4848"
"CNOT3","LOC107395752",0.034505943577309,"4849"
"CNOT3","cnot3",0.0347710297777631,"4849"
"CNOT4","cnot4",0.0996762231504783,"4850"
"CNOT6","LOC107375846",0.0166427029123381,"57472"
"CNOT6L","cnot6l",-0.0596633468717072,"246175"
"CNOT7","cnot7",-0.085709245912417,"29883"
"CNOT8","cnot8",-9.22475918277978e-06,"9337"
"CNP","cnp",-0.0344974512148779,"1267"
"CNPPD1","cnppd1",-0.235335464211533,"27013"
"CNPY2","LOC107384356",-0.275878091208785,"10330"
"CNPY2","LOC107385621",0.344177912997307,"10330"
"CNPY3","cnpy3",0.207134237539806,"10695"
"CNPY4","cnpy4",0.139956681902025,"245812"
"CNR1","cnr1",-0.586918886585434,"1268"
"CNR1","LOC107392251",0.00609517467099191,"1268"
"CNR2","LOC107379342",-0.789661421179994,"1269"
"CNRIP1","LOC107394126",0.0962728269645572,"25927"
"CNRIP1","LOC107376082",-0.0321764216484445,"25927"
"CNST","LOC107378258",-0.00302479779613113,"163882"
"CNST","cnst",0.0539827736565254,"163882"
"CNST","csgr16h14orf180",0.0374433669421391,"163882"
"CNTD1","cntd1",0.0342437140487058,"124817"
"CNTFR","cntfr",-48.0019505741705,"1271"
"CNTLN","cntln",-0.875487742847552,"54875"
"CNTN1","cntn1",-0.100594414276203,"1272"
"CNTN1","LOC107388490",1.26754644988471,"1272"
"CNTN2","LOC107373818",-0.164968258150457,"6900"
"CNTN3","cntn3",-0.17230622714683,"5067"
"CNTN4","LOC107390735",-0.00187497422298125,"152330"
"CNTN4","LOC107385827",-0.159568985650623,"152330"
"CNTN4","LOC107385826",0.63370912086712,"152330"
"CNTN4","LOC107390738",0.207964410468455,"152330"
"CNTN5","cntn5",0.272231433657585,"53942"
"CNTNAP1","cntnap1",-0.401779739369674,"8506"
"CNTNAP2","cntnap2",0.0304084640100909,"26047"
"CNTNAP2","LOC107384338",0.0239772703226038,"26047"
"CNTNAP4","LOC107375799",8.24711829446279,"85445"
"CNTNAP4","LOC107379042",0.428323394131954,"85445"
"CNTNAP4","LOC107383449",0.0210560310734463,"85445"
"CNTNAP4","LOC107392963",-0.00306949998704947,"85445"
"CNTNAP5","cntnap5",0.00525559355033361,"129684"
"CNTRL","cntrl",-0.0686160148419201,"11064"
"COA3","LOC107387669",0.0134056224263438,"28958"
"COA5","LOC107389789",0.10535978772926,"493753"
"COA6","LOC107382774",-0.0475922406468178,"388753"
"COA7","LOC107393369",0.171009239573969,"65260"
"COASY","coasy",-0.0485053051654881,"80347"
"COBL","cobl",0.0906005296907025,"23242"
"COBLL1","LOC107380959",-0.511775556400756,"22837"
"COBLL1","cobll1",-0.708279969204166,"22837"
"COCH","coch",-0.389597462082022,"1690"
"COG1","cog1",0.130655450372583,"9382"
"COG2","cog2",0.000351262273081458,"22796"
"COG3","cog3",0.0573237553852541,"83548"
"COG4","cog4",-0.0304315433934975,"25839"
"COG5","cog5",0.00330708039973345,"10466"
"COG6","cog6",-0.000436411616650107,"57511"
"COG7","cog7",0.091865563554832,"91949"
"COG8","cog8",0.0168687658307487,"84342"
"COIL","coil",-0.110607880455966,"8161"
"COL10A1","LOC107384801",0.0488506970777254,"1300"
"COL10A1","col8a2",0.166222541289322,"1300"
"COL10A1","LOC107392152",-0.858635495998151,"1300"
"COL11A1","LOC107378343",-0.425782218720071,"1301"
"COL11A1","LOC107383561",-0.02482436069471,"1301"
"COL11A1","LOC107389909",-0.163200440887884,"1301"
"COL11A1","col11a1",-1.20877906530474,"1301"
"COL12A1","col12a1",-0.200976488059004,"1303"
"COL12A1","LOC107378192",1.11160724711168,"1303"
"COL13A1","LOC107375492",0.0365521042126125,"1305"
"COL14A1","LOC107394420",-0.00307044267185442,"7373"
"COL14A1","col14a1",0.0199988712310814,"7373"
"COL15A1","LOC107395425",0.297031118064933,"1306"
"COL15A1","LOC107384437",-0.00306949998704947,"1306"
"COL15A1","LOC107377193",0.0424253547985724,"1306"
"COL15A1","LOC107383079",-2.10415783532709e-05,"1306"
"COL16A1","col16a1",0.203710808912639,"1307"
"COL17A1","LOC107394291",-0.765174404412334,"1308"
"COL17A1","LOC107376011",0.508734765362797,"1308"
"COL18A1","col18a1",-0.0533759103180202,"80781"
"COL19A1","col19a1",-0.00306949998704947,"1310"
"COL1A1","LOC107387680",-0.158956108151541,"1277"
"COL1A1","LOC107391613",-0.101127784086667,"1277"
"COL1A2","LOC107384690",-0.00307029263484933,"1278"
"COL1A2","col1a2",-0.0480119355059243,"1278"
"COL20A1","col20a1",0.0631765904559221,"57642"
"COL21A1","col21a1",-0.0047428998863565,"81578"
"COL21A1","LOC107375117",-0.164968258150457,"81578"
"COL21A1","LOC107394977",-0.486154786403529,"81578"
"COL22A1","col22a1",0.741876645577958,"169044"
"COL23A1","LOC107375271",-0.0554070401319511,"91522"
"COL24A1","col24a1",0.0453565766961517,"255631"
"COL24A1","LOC107375118",-0.0497529324950604,"255631"
"COL24A1","LOC107386273",-0.277140610743861,"255631"
"COL24A1","LOC107379273",2.41992113246341,"255631"
"COL25A1","col25a1",0.080421286303469,"84570"
"COL26A1","LOC107380254",-0.397565908860112,"136227"
"COL27A1","LOC107374763",0.631063279249308,"85301"
"COL28A1","LOC107390045",0.0802537736017364,"340267"
"COL28A1","LOC107379181",-0.00438966916329387,"340267"
"COL2A1","LOC107391205",1.90948142138946,"1280"
"COL2A1","LOC107390237",-0.000157888732450594,"1280"
"COL2A1","LOC107385311",-0.064079407547273,"1280"
"COL4A1","LOC107375612",0.466132026586227,"1282"
"COL4A1","col4a1",0.09338798775422,"1282"
"COL4A1","LOC107377019",-0.067446026012277,"1282"
"COL4A2","LOC107377020",-0.00492616825244527,"1284"
"COL4A6","LOC107377018",0.037718300175016,"1288"
"COL4A6","col4a2",0.694747274052752,"1288"
"COL5A1","LOC107374948",0.297227141181177,"1289"
"COL6A1","col6a1",-0.0378997427863291,"1291"
"COL6A1","LOC107372895",0.0496361673644325,"1291"
"COL6A2","col6a2",-0.0911149901069606,"1292"
"COL6A2","LOC107390119",6.94338990765899,"1292"
"COL6A3","LOC107374481",-0.870900507712763,"1293"
"COL6A3","col6a3",1.29038424598699,"1293"
"COL6A5","LOC107375491",6.93018297874258e-05,"256076"
"COL6A6","LOC107378896",0.00272120199961657,"131873"
"COL6A6","LOC107379027",0.00706402043520816,"131873"
"COL7A1","LOC107396674",-3.57013357922999,"1294"
"COL7A1","col7a1",-0.00314710850209335,"1294"
"COL7A1","LOC107385417",0.061736202188169,"1294"
"COL8A1","col8a1",3.03196884481509,"1295"
"COL8A1","LOC107395833",-0.0277430586320188,"1295"
"COL8A1","LOC107373109",-0.0681565623045483,"1295"
"COL8A1","LOC107390702",-0.132833758829883,"1295"
"COL8A2","LOC107376973",-1.16757292373223,"1296"
"COL9A1","LOC107395683",-1.61930744191659,"1297"
"COL9A1","col9a1",0.0252452467438139,"1297"
"COL9A2","col9a2",0.0801669712343428,"1298"
"COL9A3","col9a3",-0.00488936309632236,"1299"
"COLEC10","LOC107372506",0.102616527243955,"10584"
"COLEC10","colec10",-0.0781484897985944,"10584"
"COLEC11","colec11",0.503034108096833,"78989"
"COLEC12","LOC107383775",-0.111586452785172,"81035"
"COLEC12","colec12",0.0597478230839607,"81035"
"COLGALT1","colgalt1",-0.0760928881413266,"79709"
"COLGALT1","LOC107390497",1.09730570323115,"79709"
"COLGALT2","cercam",-1.35130074283444,"23127"
"COLGALT2","LOC107393265",-0.00296076969768338,"23127"
"COLQ","LOC107378692",0.462341079820595,"8292"
"COLQ","LOC107389562",0.255709735782757,"8292"
"COLQ","LOC107383352",0.87150558094659,"8292"
"COMMD1","commd1",-0.0533404915535723,"150684"
"COMMD10","commd10",-0.260280564038809,"51397"
"COMMD2","commd2",0.0156276406080975,"51122"
"COMMD3","commd3",-0.000241981966738223,"23412"
"COMMD3-BMI1","bmi1",-0.0374594976217237,"100532731"
"COMMD4","commd4",-0.151793319265049,"54939"
"COMMD5","LOC107381875",-0.444268277245704,"28991"
"COMMD6","commd6",-0.661882457254347,"170622"
"COMMD7","commd7",0.0173736797926628,"149951"
"COMMD8","commd8",-0.0951475424494242,"54951"
"COMMD9","commd9",-0.0980318717949773,"29099"
"COMT","comt",-0.20518263173614,"1312"
"COMTD1","LOC107376052",-0.567021598477607,"118881"
"COMTD1","comtd1",-0.177925002101883,"118881"
"COPA","copa",-0.0291118059477029,"1314"
"COPB1","copb1",-8.10542842067442e-06,"1315"
"COPB2","copb2",-0.00300771196346576,"9276"
"COPE","cope",-0.0010895924286865,"11316"
"COPG2","copg2",0.0455695596477995,"26958"
"COPS2","cops2",-0.225850767645524,"9318"
"COPS3","cops3",-0.302194199554611,"8533"
"COPS4","cops4",-0.0591409849737534,"51138"
"COPS5","cops5",-0.116129074829304,"10987"
"COPS6","cops6",-0.0453260694561821,"10980"
"COPS7A","cops7a",-0.119128375671777,"50813"
"COPS8","cops8",-0.0360366803656055,"10920"
"COPZ1","copz1",-0.122674482038633,"22818"
"COPZ2","LOC107396558",0.00267809812601865,"51226"
"COQ10A","coq10a",0.154685431259796,"93058"
"COQ10B","LOC107378451",2.47881187812304,"80219"
"COQ10B","coq10b",-0.0605406520731172,"80219"
"COQ2","coq2",-0.012992131396213,"27235"
"COQ3","coq3",-0.0828617550116557,"51805"
"COQ4","coq4",-0.089941628295526,"51117"
"COQ5","coq5",0.00532392074993602,"84274"
"COQ6","coq6",0.00988016664510483,"51004"
"COQ7","coq7",-0.022109537249675,"10229"
"COQ9","coq9",-0.0919614091196047,"57017"
"CORIN","corin",0.0281190966805072,"10699"
"CORO1B","LOC107377367",0.0471339176077995,"57175"
"CORO1C","LOC107373488",0.0433209427171903,"23603"
"CORO1C","LOC107378499",-4.00331416561007,"23603"
"CORO1C","LOC107393983",-0.0192976049919235,"23603"
"CORO2A","coro2a",0.0150185814184374,"7464"
"CORO2A","LOC107376773",0.201227041869988,"7464"
"CORO2B","coro2b",-0.0695597487682367,"10391"
"CORO6","LOC107386858",2.9758073583812,"84940"
"CORO7-PAM16","LOC107376476",-0.000211374690444454,"100529144"
"COTL1","cotl1",-0.0114259181867121,"23406"
"COX10","LOC107387686",0.000937454195044996,"1352"
"COX11","LOC107387234",-0.0502544965574891,"1353"
"COX14","LOC107385304",-9.00372645558968e-05,"84987"
"COX14","LOC107385399",-1.15690251008473,"84987"
"COX15","LOC107375664",0.00585432127386786,"1355"
"COX16","LOC107391769",-0.0246141938785672,"51241"
"COX17","LOC107389615",0.0995550561842966,"10063"
"COX18","LOC107381217",0.133100117216364,"285521"
"COX19","LOC107388259",-0.37901927200063,"90639"
"COX20","LOC107396299",0.0524080490132545,"116228"
"COX4I1","LOC107391442",-0.000635398611627564,"1327"
"COX4I1","LOC107381309",0.00785731475027006,"1327"
"COX5A","LOC107382043",0.0106295716407387,"9377"
"COX5A","LOC107388450",0.114465516148259,"9377"
"COX5B","LOC107375383",-0.0187985029444886,"1329"
"COX5B","LOC107390267",0.0124274662821919,"1329"
"COX5B","LOC107374538",0.0112625372740408,"1329"
"COX6A1","LOC107393582",-0.000284048937081287,"1337"
"COX6A1","LOC107378507",-0.0277185154183334,"1337"
"COX6B1","LOC107379418",-6.85997836783294e-05,"1340"
"COX6B1","LOC107388090",-0.00672819008094941,"1340"
"COX6B1","LOC107394837",-0.130984036704981,"1340"
"COX6C","LOC107384962",-0.00230772466384447,"1345"
"COX7A2","LOC107379863",-0.133550181618795,"1347"
"COX7A2","LOC107378194",0.243658835413048,"1347"
"COX7A2L","LOC107387763",0.183366520874949,"9167"
"COX7B","LOC107386688",0.00851064446911126,"1349"
"COX7C","LOC107393878",0.000295661436919522,"1350"
"COX8A","LOC107391695",0.545292666590358,"1351"
"COX8A","LOC107389508",-0.764271096484526,"1351"
"CP","cp",-0.693828594889685,"1356"
"CPA1","LOC107373665",0.00510754463190547,"1357"
"CPA1","cpa1",-0.053102553418351,"1357"
"CPA2","LOC107373388",-0.00298315345792381,"1358"
"CPA6","cpa6",0.00048119259780401,"57094"
"CPAMD8","cpamd8",0.0216344066218552,"27151"
"CPB1","cpb1",-0.0897891349216968,"1360"
"CPB2","cpb2",-0.689328584041571,"1361"
"CPD","cpd",-0.0760486762467561,"1362"
"CPE","cpe",0.000678416899628732,"1363"
"CPEB1","cpeb1",-0.113892330844083,"64506"
"CPEB2","cpeb2",0.136190081988234,"132864"
"CPEB4","LOC107386722",0.506295854220475,"80315"
"CPEB4","cpeb4",0.620884437181769,"80315"
"CPED1","cped1",-0.00822646028222611,"79974"
"CPED1","LOC107395091",0.511453165286485,"79974"
"CPLX1","LOC107390991",-0.167281249152211,"10815"
"CPLX1","cplx1",-1.08672897045502,"10815"
"CPLX2","LOC107395827",0.0444426032273143,"10814"
"CPLX3","cplx3",0.00333551892408569,"594855"
"CPLX4","cplx4",0.324918406741064,"339302"
"CPM","cpm",0.00356662846491503,"1368"
"CPN1","cpn1",-0.000127030640425648,"1369"
"CPN2","LOC107384490",0.00705010595903569,"1370"
"CPNE2","cpne2",-0.22475823397585,"221184"
"CPNE3","LOC107382628",0.049400177816288,"8895"
"CPNE3","LOC107382661",0.0942783273309044,"8895"
"CPNE3","LOC107382629",-0.189240347594863,"8895"
"CPNE4","LOC107394370",0.10578863915789,"131034"
"CPNE4","LOC107379031",-0.180936267261048,"131034"
"CPNE4","LOC107395339",-0.995514238353733,"131034"
"CPNE5","LOC107390816",-3.54074165101702,"57699"
"CPNE5","LOC107385564",-0.201150642010302,"57699"
"CPNE8","LOC107383703",-0.0181756541988855,"144402"
"CPNE8","LOC107374166",0.45279426549054,"144402"
"CPNE8","LOC107374034",0.531327234575971,"144402"
"CPNE8","cpne8",0.00347330546293727,"144402"
"CPNE9","cpne9",0.0445587916463232,"151835"
"CPO","cpo",0.0271229906617427,"130749"
"CPOX","cpox",-0.0106074083469101,"1371"
"CPPED1","cpped1",-0.185019559928058,"55313"
"CPQ","cpq",-1.98341641938535,"10404"
"CPS1","cps1",0.668917631477066,"1373"
"CPSF1","cpsf1",-0.00863204943759076,"29894"
"CPSF2","cpsf2",0.00130365928864505,"53981"
"CPSF3","LOC107377927",-0.000685480517809583,"51692"
"CPSF3","cpsf3",-0.0790140088015341,"51692"
"CPSF4","cpsf4",0.0892101360741784,"10898"
"CPSF4L","LOC107373735",0.230495751802056,"642843"
